id,code,name,short_name,department,category,reporting_type,outsource_lab_name,price_paisa,sample_type,container,method,tat_hours,interpretation_template,is_active,display_order,created_at (Nepal ISO +05:45),updated_at (Nepal ISO +05:45),allow_manual_price,requires_sample_tracking,description,test_kind,lifecycle_status,category_id,sample_volume,configuration_notes,row_version,archived_at (Nepal ISO +05:45),archived_by,activated_at (Nepal ISO +05:45),activated_by,price_configured,allow_zero_price_billing,clinical_configuration_status,workflow_supported,normalized_name_collision_exempt,pricing_policy,search_aliases,billing_enabled,clinical_reporting_enabled,collection_required,workflow_type,analyzer_configuration_required,reporting_model
"76808830-de17-48b4-b8f2-f49f4a7344e4","VITAMIN_D","25-Hydroxy Vitamin D (Total)","Vit D","Clinical Biochemistry","Vitamins","InHouse","","300000","Serum","Yellow Top (SST)","","6","","true","460","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[""vitamin d3"",""25 hydroxy (oh) vitamin d""]","true","false","true","Routine","false","NumericSingle"
"22ef84fb-a911-4911-bd4a-ed51dc9d2d13","ABS_DLC","Absolute Differential Leukocyte Count","Absolute DLC","Hematology","Hematology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Profile","Draft","50a22a24-84f3-4ec4-aa5c-65c52f9b1c29","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","Profile"
"68d35bc0-aaf7-44b7-a105-a673565769d3","AEC","Absolute Eosinophil Count","","Hematology","Hematology","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","50a22a24-84f3-4ec4-aa5c-65c52f9b1c29","","CBC-derived relationship requires review.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[""aec""]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"04279d4a-ca78-47cb-8913-8e7dfed96bb1","ANC","Absolute Neutrophil Count","","Hematology","Hematology","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","50a22a24-84f3-4ec4-aa5c-65c52f9b1c29","","CBC-derived relationship requires review.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"22f0fba1-d0fd-43e3-87ac-607977c62b84","AFB","Acid - Fast Bacilli","AFB","Microbiology","Microbiology & Culture","NoReporting","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","1f3a7368-f9be-47b6-8295-b5788e968e1c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","false","false","PricePending","[""afb""]","false","false","false","MicrobiologyMicroscopy","false","MixedTyped"
"079ab21d-fec4-4b26-9c9b-60eb3627ff19","APTT","Activated Partial Thromboplastin Time","APTT","Hematology","Hematology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","50a22a24-84f3-4ec4-aa5c-65c52f9b1c29","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""aptt""]","false","false","false","Routine","false","NumericMultiParameter"
"b547f732-a40e-4a91-946e-aec008efe786","ADA_PLEURAL_PERICARDIAL_OR_ASCITIC_FLUID","ADA (Pleural,Pericardial or Ascitic Fluid)","ADA (Pleural,Pericardial or Ascitic Fluid)","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""ada (pleural,pericardial or ascitic fluid)""]","false","false","false","Routine","false","NumericSingle"
"cf10e67b-00fd-4931-af74-be3e4a401db4","ADA","Adenosine Deaminase","ADA","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""ada""]","false","false","false","Routine","false","NumericMultiParameter"
"7482c719-071d-4ce1-aeb1-1ec370391f0a","AFP","Alfa Feto Protein","","Clinical Biochemistry","ECLIA","InHouse","","150000","Blood / Serum","Yellow Top (SST)","","3","","true","0","2026-08-26T13:29:56+05:45","2026-08-26T13:29:56+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 convergence: structurally incomplete legacy identity held non-operational pending canonical resolution.","1","","","","","true","false","Requires Clinical Validation","true","false","Fixed","[""afp"",""alfa fetoprotein, afp""]","false","false","true","Routine","false","NumericSingle"
"bcf69e1e-b857-4214-ba4c-f11adc3e3b4f","ALP","Alkaline Phosphatase","","Biochemistry & Clinical Chemistry","Biochemistry & Clinical Chemistry","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","Potential LFT component collision; review required.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"9c99fc78-44db-4706-863a-70c18f3facb6","ALLERGY_SCREENING_TEST","ALLERGY SCREENING TEST","","Serology & Immunology","Serology & Immunology","NoReporting","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","NoClinicalReport","false","StructuredNested"
"b617143f-a2c3-4431-8ae6-fe38fa2867f4","ALT","ALT / SGPT","","Biochemistry & Clinical Chemistry","Biochemistry & Clinical Chemistry","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","Potential LFT component collision; review required.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[""sgpt (alt)"",""sgpt""]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"3fc6a022-f9f5-4d5b-97ea-4d37052215a2","AMMONIA","Ammonia","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"95eb4f90-17dc-4a93-abea-0421bb26fee5","AMYLASE","Amylase","","Biochemistry & Clinical Chemistry","Biochemistry & Clinical Chemistry","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","Multi-specimen workflow requires review.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"404fe100-669f-4a00-ae08-7d7beece0d90","ANTI_CARDIOLIPIN_IGG","Anti Cardiolipin IgG","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"5302db46-e058-4626-9b2a-2ea98db42d95","ANTI_CARDIOLIPIN_IGM","Anti Cardiolipin IgM","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"f0a47b64-61e9-4d21-af04-ad9b1880dbcf","CCP","Anti cyclic-citrullinated-peptide","CCP","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""ccp""]","false","false","false","Routine","false","NumericSingle"
"bbe4ac9b-30b6-4808-9f91-8f0e0786684b","AMH","ANTI MULLERIAN HORMONE","AMH","Endocrinology / Hormone","Hormones & Endocrinology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""amh""]","false","false","false","Routine","false","NumericSingle"
"b3c421c6-516b-4215-8157-d1553a13b95a","ANTI_NUCLEAR_ANTIBODY_ANA_BY_ELISA","Anti Nuclear Antibody (ANA) by ELISA","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","Qualitative"
"d60260e6-4ed4-4bd9-8396-8eb3b69d9f98","ANTI_PHOSPHOLIPID_IGG","Anti Phospholipid IgG","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"cd871e50-b81f-4fb2-a5c4-9173f3863866","ANTI_PHOSPHOLIPID_IGM","Anti Phospholipid IgM","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"94bdf02c-58f4-4673-ba35-d4d877080137","ANTI_TPO","Anti TPO","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"16377611-2a36-44bb-b960-146a64cdfd9d","ANTI_HBC","Anti-HBc","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"3bd41c59-08e6-4c6b-a47e-4bc1a7c87732","ANTI_HBE","Anti-HBe","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"fc8aa69f-5e2a-4cd7-8868-3e6954d54792","ANTI_HBS","Anti-HBs","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"8f3ef0a4-a2b2-4493-bc18-d55ef7a05928","ANTI_HCV","Anti-Hepatitis C Virus (Anti-HCV)","Anti-HCV","Serology & Immunology","Viral Serology","InHouse","","50000","Serum","Yellow Top (SST)","","2","","true","360","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","true","true","Routine","false","NumericSingle"
"11b1ea90-45aa-496d-9d2d-59adc971c78f","ASO","Anti-Streptolysin O (ASO Titer)","ASO","Serology & Immunology","Infectious Serology","InHouse","","30000","Serum","Yellow Top (SST)","","2","","true","340","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","false","true","Routine","false","NumericSingle"
"c1d419d5-05e9-4654-8c37-c30f8fe3b6f8","ABG","Arterial Blood Gas","ABG","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""abg""]","false","false","false","Routine","false","NumericMultiParameter"
"1f9a2e02-2328-42ff-b442-a026ba507198","AFE","Ascitic Fluid Examination","AFE","Clinical Pathology","Clinical Pathology","NoReporting","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","false","false","PricePending","[""afe""]","false","false","false","NoClinicalReport","false","StructuredNested"
"6f8eb7eb-f8ff-4b11-979f-c0695162a84c","ASO_ANTI_STREPTOLYSIN_O_QUALITATIVE","ASO (Anti-Streptolysin O) Qualitative","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"6e97ad19-31c0-4489-a08c-2280c335b27e","AST","AST / SGOT","","Biochemistry & Clinical Chemistry","Biochemistry & Clinical Chemistry","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","Potential LFT component collision; review required.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[""sgot (ast)"",""sgot""]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"74879751-04e9-4ab4-8e3b-40e74744181c","BETA_2_GLYCOPROTEIN_1_IGG","Beta 2 Glycoprotein 1, IgG","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"d35253e0-d87a-4fdc-ae10-2a34b51cc449","BETA_2_GLYCOPROTEIN_1_IGM","Beta 2 Glycoprotein 1, IgM","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"3890b7f5-45c9-4945-ba52-6cd47633b69e","BETA HCG","Beta HCG","","Clinical Biochemistry","Routine Biochemistry","InHouse","","160000","Blood / Serum","Yellow Top (SST)","","3","","true","0","2026-08-26T13:26:49+05:45","2026-08-26T13:26:49+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 convergence: structurally incomplete legacy identity held non-operational pending canonical resolution.","1","","","","","true","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","true","Routine","false","NumericSingle"
"e0e505c3-a512-43c1-a294-313c118e838d","BETA_HCG","Beta-Human Chorionic Gonadotropin (Beta-hCG)","Beta-hCG","Serology & Immunology","Hormones & Fertility","InHouse","","160000","Serum","Yellow Top (SST)","","4","","true","520","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","","1","","","","","true","false","Configured","true","false","Fixed","[""β-hcg"",""beta-hcg"",""beta hcg""]","true","false","true","Routine","false","NumericSingle"
"c4f5b035-bc4f-4f28-9077-497808846760","BICARBONATE","Bicarbonate","","Biochemistry & Clinical Chemistry","Biochemistry & Clinical Chemistry","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","Reviewed reference-catalogue identity; clinical configuration required.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"0d4e09a7-cbef-487f-9a45-ea44ef89198f","BILE_ACID","Bile Acid","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericMultiParameter"
"d4fbc2d0-c2eb-4fdf-adbd-aeb1d2fd2fa5","BILIRUBIN_TD","Bilirubin Total and Direct","","Biochemistry & Clinical Chemistry","Biochemistry & Clinical Chemistry","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Profile","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","Potential LFT collision; review required.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","false","NoClinicalReport","false","Profile"
"96ab81fa-0c38-441e-8ef9-548dbd211c67","BT_CT","Bleeding Time and Clotting Time (BT & CT)","","Hematology","Hematology","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Profile","Draft","50a22a24-84f3-4ec4-aa5c-65c52f9b1c29","","One canonical profile; component parameter types, units and ranges require Bimal approval.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","false","NoClinicalReport","false","Profile"
"4f2ea7b2-dedc-4234-8ace-308a9b17a9ba","BLOOD_GROUP_RH","Blood Group & Rh.","","Hematology","Hematology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","50a22a24-84f3-4ec4-aa5c-65c52f9b1c29","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericMultiParameter"
"c821b17b-1214-4174-85de-950ffe549c5d","UREA","Blood Urea","Urea","Clinical Biochemistry","Renal Function","InHouse","","20000","Serum","Yellow Top (SST)","","2","","true","140","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[""serum urea""]","true","false","true","Routine","false","NumericSingle"
"27f447d9-e9b7-4800-9cd9-76c1c2b64801","GENETIC_TEST","BRCA1/BRCA2 — molecular/genetic assay","GENETIC TEST","Molecular Diagnostics","Molecular & PCR","NoReporting","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","d30b1a72-728b-47f6-86eb-2bc93768c824","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","false","false","PricePending","[""genetic test""]","false","false","false","Molecular","false","MolecularWorkflow"
"df75df1d-7040-4c0e-a415-398b49d43a27","BUN","BUN","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"018e77ce-35a2-4695-9499-771c9d10f0bc","CRP","C-Reactive Protein (CRP, Quantitative)","CRP","Serology & Immunology","Inflammatory Markers","InHouse","","80000","Serum","Yellow Top (SST)","","2","","true","320","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","","1","","","","","true","false","Configured","true","false","Fixed","[""crp (quantitative)""]","true","false","true","Routine","false","NumericSingle"
"c60bf2c8-716a-4692-bc68-d16b6fe40c3b","CRP_QUALITATIVE","C-Reactive Protein, CRP (Qualitative)","CRP (Qualitative)","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""crp (qualitative)""]","false","false","false","Routine","false","NumericSingle"
"7322bdac-69ae-44d5-b657-abf81799cd2c","C3","C3 Complement","C3","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""c3""]","false","false","false","Routine","false","NumericSingle"
"aea37da1-83f9-4d39-9fd1-c134dca28584","CA_125","CA 125","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"5bd88b0e-7a7b-49aa-9c6b-90f4a5124b25","CA_15_3","CA 15-3","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"92e80c91-c26d-433e-b667-b336ee06374a","CA_19_9","CA 19-9","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"39bde232-bd9b-4b25-98af-5223b09d61c6","CA_242","CA 242","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"30dbfd10-26a9-4c60-892f-4ee8dda216ee","CA_50","CA 50","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"47440c48-b5db-44d3-b7f5-243d4d0f4579","CA_72_4","CA 72-4","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"4d94c230-1613-495d-8407-293fbc8ccacc","CALCITONIN","Calcitonin","","Endocrinology / Hormone","Hormones & Endocrinology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"d955e9da-fd1f-46ec-b016-72a0558c3fe2","CEA_CARCINOEMBRYONIC_ANTIGEN","CEA – Carcinoembryonic Antigen","","Serology / Tumor Markers","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","Qualitative"
