"parameter_id","test_id","test_code","parameter_code","parameter_name","value_type","unit","display_order","is_mandatory","is_active","lifecycle_status","formula","options","reference_status"
"a2be46bd-b75a-4226-b96d-fe12e0888635","6ad3e9d7-07e7-48d1-b330-ce1a1e7906be","BIO-0063","BIO-0063","Troponin I, High Sensitivity","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"1879f7d4-8610-4195-8738-112a4178528d","c8b4e3d2-e11e-490e-9e6c-ace2ecd81953","BIO-0064","BIO-0064","Troponin T, High Sensitivity","Numeric","ng/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"454db68a-c2c6-43b0-9232-c849d25d20c9","9a82ab3b-e114-4881-b80d-ca39d51a8167","BIO-0065","BIO-0065","Myoglobin","Numeric","ng/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6347d9ba-4823-4fce-8044-b174e7b511ba","3e1f7052-8d1c-4127-bfec-512b97acfaf8","BIO-0066","BIO-0066","BNP","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"a7421589-afce-45bf-b96b-db9125e157ff","ed7944e9-3ff9-40ab-b8e5-fe827d86bf63","BIO-0067","BIO-0067","NT-proBNP","Numeric","pg/mL","1","TRUE","TRUE","Active","","","CONFIGURED"
"63ba8694-4c52-4652-9334-e56ca8e9a2c6","021e2230-37ab-433d-8529-53edb189fc31","BIO-0068","BIO-0068","hs-CRP","Numeric","mg/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"39feb904-7339-4dd4-96b9-e2d01a734a83","611b3507-e91a-4f00-8910-79fd9f5c835b","BIO-0069","BIO-0069","Lactate","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"3c4d3f06-117f-4a8f-8e16-a8a7ce222e59","55b2b461-15af-46ea-bc1f-9436f88d9e6c","BIO-0070","BIO-0070","Pyruvate","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"8515856e-4649-432f-965a-fcd98579ed23","f2d629ab-b84f-4890-aab5-a680c6ecca7b","BIO-0071","BIO-0071","Homocysteine","Numeric","µmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"98c34d39-2e85-4dd9-9179-373351cf02ce","4a827fd7-2cb2-4624-b7e0-0cb472884ed8","BIO-0072","BIO-0072","Osmolality, Serum","Numeric","mOsm/kg","1","TRUE","TRUE","Active","","","CONFIGURED"
"3e6cd9ef-742a-44b6-a46b-9f0dad83ef04","ea3c8085-d853-4a47-a911-0577cf90d90b","BIO-0073","BIO-0073","Anion Gap","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"d4bd3f7f-29ed-4b8e-8c71-eda7b3c46b51","09cb4ad2-7e4e-4bea-9d22-b3207bb002aa","BIO-0074","BIO-0074","Beta-Hydroxybutyrate","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"5c683626-7f07-4129-842d-61c85ede5bdc","36e94b47-ff83-47ea-8726-c74f3d1cf21d","BIO-0075","BIO-0075","Acetone, Blood","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"44ad3e54-d7ff-44be-ac21-674c3aa4f2f0","44090413-f0a7-4cc5-a8b0-874be3db3653","BIO-0076","BIO-0076","Prealbumin","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"09939f0c-9da1-49a4-8d3d-73d126f9376b","21d1363d-17d4-4676-a815-1c3b1fe8bec7","BIO-0077","BIO-0077","Haptoglobin","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"8c3258de-77c7-461a-84ac-5e5fae6d46c7","43ba84de-84eb-4fd8-bf6e-023a2554009c","BIO-0078","BIO-0078","Alpha-1 Antitrypsin","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"8c814ec0-32e7-47e8-97c3-c78afc255a8f","c2e9b2f7-81b6-427d-b67d-05bce7c11e69","BIO-0079","BIO-0079","Bile Acids, Total","Numeric","µmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"4a851605-932f-411d-bef0-bf12226fd36f","995dcf24-48df-469f-a91f-b4dcc13b0a6c","BIO-0080","BIO-0080","ALP Isoenzymes","Numeric","%","1","TRUE","TRUE","Active","","","CONFIGURED"
"fdedc5e5-ea61-4c99-bb38-7ada088cd363","2cf221b5-6a6e-45eb-9840-863e534aafa6","BIO-0081","BIO-0081","LDH Isoenzymes","Numeric","%","1","TRUE","TRUE","Active","","","CONFIGURED"
"1b1efcbb-fa1f-4390-8dc3-d2e942349c3a","19eff4a6-6fb0-4251-bb4a-5d2714bf4fb2","BIO-0082","BIO-0082","Urine Protein, Random","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"2e581fa3-e253-4454-8993-a0e7d8d89da0","43407f40-0b0d-4051-961e-ce21d31271f3","BIO-0083","BIO-0083","Urine Protein, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"7c774b76-4988-4f96-a4cb-9b98e1157135","37a85b2e-3e26-4d06-a0a5-77eb7d7e6b7c","BIO-0084","BIO-0084","Urine Albumin, Random","Numeric","mg/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"471fb37a-f4d9-4492-b42c-8aa7c8c4673d","add643a0-56cf-432f-83be-cc257a7cf0e7","BIO-0085","BIO-0085","Urine Microalbumin","Numeric","mg/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"2cba5677-1af2-47ff-8c30-7f6d05c32f44","7f92c6fd-7d03-45d0-bb2c-cda79f0641b7","BIO-0086","BIO-0086","Urine Albumin/Creatinine Ratio","Numeric","mg/g creatinine","1","TRUE","TRUE","Active","","","CONFIGURED"
"10cb57f2-aad5-453c-96ef-d4904cc47cea","e2104513-ee67-419a-89c4-0f9cc897354d","BIO-0087","BIO-0087","Urine Creatinine, Random","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"6654b141-c734-4480-8c50-486d35aad47c","32bee91b-8ad6-4014-a499-b7360b90e132","BIO-0088","BIO-0088","Urine Creatinine, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"d5f114e6-d2df-4dc0-a22e-5fc8f6dac9c3","f9f1210f-8f82-495b-908c-704252fb2690","BIO-0089","BIO-0089","Creatinine Clearance","Numeric","mL/min","1","TRUE","TRUE","Active","","","CONFIGURED"
"73fd4f2f-353b-47da-836b-ba74462b90c9","d4f9560c-3ace-4df6-8125-bad63af631b4","BIO-0090","BIO-0090","Urine Urea, 24 Hour","Numeric","g/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"33bc81d4-3857-405a-8015-861807244ce4","a95a9885-7330-4713-b466-17133e88cac3","BIO-0091","BIO-0091","Urine Sodium, Random","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"02dd31e1-9470-4912-8234-776d324cd427","7fd7610f-7c55-4bf2-a1b0-e0f6647785fa","BIO-0092","BIO-0092","Urine Sodium, 24 Hour","Numeric","mmol/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"816678de-6fdf-4f96-91f6-4a258bad6406","6d31468f-f9c8-4f0e-ae51-3b66befa8516","BIO-0093","BIO-0093","Urine Potassium, Random","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"c8ed6dc3-afe2-4fbd-853c-c00c8e21aefd","e69cff28-761a-4822-884f-ae6aa9839417","BIO-0094","BIO-0094","Urine Potassium, 24 Hour","Numeric","mmol/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"d28b3aed-3b43-4c2c-ae99-5f68f725009e","c38f52b7-060b-4ae0-8997-95e31e3b0674","BIO-0095","BIO-0095","Urine Chloride, Random","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"f0f71fb1-021a-4fd4-88de-c6b08aa258ab","55e4f074-965f-463d-9179-1356638b65f0","BIO-0096","BIO-0096","Urine Chloride, 24 Hour","Numeric","mmol/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"063d9e6f-1fb8-43c2-9e89-c5f8e6530c35","45cb27da-0506-4a64-9839-7465a7ebd703","BIO-0097","BIO-0097","Urine Calcium, Random","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"2dcd3a94-4850-4941-99dd-cf8811db32c2","d76ceb91-5563-4ac1-824d-fc7df5d19355","BIO-0098","BIO-0098","Urine Calcium, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"9c17e83f-2677-48c5-b63a-dbdbf2dd0987","9f9d4934-256a-4973-a372-bff3e5fa30a2","BIO-0099","BIO-0099","Urine Phosphorus, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"f74127ca-f64b-49fc-aa75-b45acd8ae93e","9b330084-54ef-476b-b9f6-38fb03747112","BIO-0100","BIO-0100","Urine Magnesium, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"f3f6ad3a-ac64-4f26-9c6c-4b135ad6f288","c776e472-04c4-4720-9bbf-50b0ad9ec2d0","BIO-0101","BIO-0101","Urine Uric Acid, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"d8c32031-5472-408d-a95a-33cbb455f03c","4fc72ecc-7bef-4d06-810f-b6b01da04c00","BIO-0102","BIO-0102","Urine Glucose, Quantitative","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"8d4bcfdf-a9e8-4477-b60b-a148b2e96f13","4e0679ad-2eb0-43f1-9f27-e60193473325","BIO-0103","BIO-0103","Urine Osmolality","Numeric","mOsm/kg","1","TRUE","TRUE","Active","","","CONFIGURED"
"a3bee9ca-33bb-469d-b6a4-096813c65118","5aeda41f-3fab-4b2f-b9eb-ece74f118bd0","BIO-0104","BIO-0104","Urine Citrate, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"5dc89102-3d14-476b-982a-ba71a7b60136","c91c0e41-7fc0-42fe-b623-f7e0dfcdd7bd","BIO-0105","BIO-0105","Urine Oxalate, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"e005c976-060d-45b0-8f4a-d809fb449406","8e877bc0-6b3a-405f-ba90-5706a3babdcc","BIO-0106","BIO-0106","Urine Copper, 24 Hour","Numeric","µg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"c6b9e698-96ae-49bc-8078-190f393efae8","cd1a529e-38e2-4e33-be13-2e184457c7bd","BIO-0107","BIO-0107","Urine Free Cortisol, 24 Hour","Numeric","µg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"df43b039-d6fa-42e7-b5bc-4a41ab40d81b","ff99c60f-6122-4417-a9e9-ab8aade992bd","BIO-0108","BIO-0108","Urine Metanephrine, 24 Hour","Numeric","µg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"b752d300-22aa-40fa-bcc5-79e721c0ea55","421c64d7-431a-45e3-bd20-216e86a56d91","BIO-0109","BIO-0109","Urine Normetanephrine, 24 Hour","Numeric","µg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"99cf3dad-e3d2-42cb-b639-560552773e46","5b35c448-fd93-4cf5-8589-493431b5428c","BIO-0110","BIO-0110","Urine VMA, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"27afe486-1c49-4146-a4ef-e676f7449e59","edee42a5-67ee-4434-ade7-e2cbc9557f05","BIO-0111","BIO-0111","Urine 5-HIAA, 24 Hour","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"461e159f-08a3-4122-8a94-2b42e5707cab","01d6e1fe-b53a-4a29-9294-96d2dbb03a43","BIO-0112","BIO-0112","Urine Catecholamines, 24 Hour","Numeric","µg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"60d26c99-9f76-490c-9f1b-0cdfab2f3ab2","ec321512-3945-4e98-a222-6c3640b83bd0","BIO-0113","BIO-0113","Urine Amino Acid Screen","Numeric","Interpretive","1","TRUE","TRUE","Active","","","CONFIGURED"
"7c93352f-c926-446a-aaf2-e705317d7723","eb3c1d66-9467-444a-b745-9711c814e5e6","BIO-0114","BIO-0114","Urine Porphobilinogen","Numeric","mg/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"77c83fe8-0cdf-4e29-a93f-075cf2eb38cf","120470f2-d7f2-4cfa-a2a6-3fd9fae5d8ca","BIO-0115","BIO-0115","Urine Porphyrins","Numeric","µg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"99dea84c-8b69-4678-86b5-4900f5946807","adb4e49d-a6a4-4088-a2b6-bc5e20427ac6","BIO-0116","BIO-0116","Urine Cystine","Numeric","mg/24h","1","TRUE","TRUE","Active","","","CONFIGURED"
"c43177a7-2537-4709-8af9-0916fc96ed7c","2232001e-e8d2-4296-b3eb-4f7da35368d0","BIO-0117","BIO-0117","CSF Protein","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"89c21b96-faab-40cb-a6cf-9560005907a3","2e675d73-0d0b-466c-81f6-f961c18a4e57","BIO-0118","BIO-0118","CSF Glucose","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"ff93b8aa-8475-413f-a289-fab65b4e3809","a16a491b-14db-446e-bdfa-444125118755","BIO-0119","BIO-0119","CSF LDH","Numeric","U/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"2e5629c1-b05b-439a-961f-7234ea3518ba","bbafe585-c65d-4a10-a4ef-fcd00cbd7cea","BIO-0120","BIO-0120","Pleural Fluid Protein","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"8c6b00b2-819e-4bd2-a765-9a368b6edb2d","edaa17ca-ffa9-492d-8869-5c53b64530b1","BIO-0121","BIO-0121","Pleural Fluid Glucose","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"1c6fe647-9b45-4320-9705-31283e1606e9","a60c963d-fb68-46f9-b002-f800f23cdf3e","BIO-0122","BIO-0122","Pleural Fluid LDH","Numeric","U/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"5c3e239c-6d22-4ef9-a1bd-60d441640fd9","192c3d1a-3348-4f78-9bc2-a74c17c6e003","BIO-0123","BIO-0123","Ascitic Fluid Protein","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"ffb310a8-195c-41f5-8295-53b97c63b5c6","c7217e0a-4bca-4f5d-a810-6a7fd9fb31c4","BIO-0124","BIO-0124","Ascitic Fluid Glucose","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"73b41d2e-7f0a-4b44-9286-6692d95d8f22","f854a93b-bf03-40d4-80f9-9b04732a9673","BIO-0125","BIO-0125","Ascitic Fluid LDH","Numeric","U/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"a08b11ee-a104-493b-b20f-44439b15782c","50e9ba63-d95d-4143-a1ae-c9bb737f87eb","BIO-0126","BIO-0126","Pericardial Fluid Protein","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"d0525867-3776-4260-9f41-09507e19fa62","e05524be-a4e0-441d-b2ce-af6be7f48ff8","BIO-0127","BIO-0127","Pericardial Fluid Glucose","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"df17eac2-c1ec-4759-9288-dd160ff16207","f3412f18-3696-4400-a852-dde1662e45c3","BIO-0128","BIO-0128","Pericardial Fluid LDH","Numeric","U/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"e730087b-b6ce-4917-8018-ab403863f808","1fda7fc2-0578-4f3f-9f5c-febbae004d8d","BIO-0129","BIO-0129","Synovial Fluid Protein","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"cffbea21-325a-4531-85de-8e47b81b022f","cbd4d0f3-6c9d-4dc5-bedc-16e46962110d","BIO-0130","BIO-0130","Synovial Fluid Glucose","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"40a94830-d6a0-413b-a3e4-a7e8de073ad2","757c4558-1126-4cbb-bfff-cf8e2bb18e43","BIO-0131","BIO-0131","Synovial Fluid LDH","Numeric","U/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"94658e62-15fa-479a-ba21-42a764e6fc66","f096afed-df4d-4886-afdb-304b4dca4a75","BIO-0132","BIO-0132","Pleural Fluid ADA","Numeric","U/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"4521bcd4-e60b-4438-948c-e9db6f5cf514","b1e8cfaf-2eec-4e03-ae4d-b406bd646b96","BIO-0133","BIO-0133","Ascitic Fluid Albumin","Numeric","g/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"2353371d-b96d-4fe0-9a67-e603dc61eca2","726a0fcf-8d27-4fef-ba1e-76b09b1e0c8b","BIO-0134","BIO-0134","Serum-Ascites Albumin Gradient (SAAG)","Numeric","g/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"b606e84a-c355-4904-8883-1b50d7144e1c","8d462f10-caa6-4387-a342-3916153f2a87","BIO-0135","BIO-0135","CSF Chloride","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"8dcf58aa-89e9-4a8f-90e8-f8cb3b0ed32f","c11c8789-fb1a-43f4-99bd-39dfd084bbd8","BIO-0136","BIO-0136","CSF Lactate","Numeric","mmol/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"d7a9737a-352c-47f6-8c01-ca4fca86e584","b7caca8e-4a27-4faa-ab14-e89c659ad309","BIO-0137","BIO-0137","Synovial Fluid Uric Acid","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"53fc98ca-fbf0-4fff-8e14-97f1ba3154a6","4c21aeb9-d549-4035-a459-695c1b496cf0","BIO-0138","BIO-0138","Drain Fluid Creatinine","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"cf888a24-0dbd-4dc2-86ec-7e14271f7c60","f4ad267b-31d7-4dd3-9552-5b1e944a31e1","BIO-0139","BIO-0139","Drain Fluid Amylase","Numeric","U/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"dfaf50e4-b367-4b8e-80b7-0ffba56a016f","9341a957-3b22-4ddb-a652-2aef65f275ea","BIO-0140","BIO-0140","Body Fluid Triglyceride","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"dcc49f86-4fb0-4bf4-a8bd-0f940cab19ea","2dc8f283-eef7-4fbd-833b-216688824044","BIO-0141","BIO-0141-01","Cystatin C","Numeric","mg/L","1","TRUE","TRUE","Active","","","CONFIGURED"
"bf533b8f-aafe-42be-ba82-26cbbff53fd9","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-01","Colour","Text","","1","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"541ccf3c-5f84-416a-9862-b771dd1c1141","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-02","Transparency","Text","","2","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"123adb3e-40b1-46ec-a92d-a43f88067ed9","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-03","Specific Gravity","Numeric","","3","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"ce5ff15f-07cf-41a6-ab6e-028370b06418","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-04","pH","Numeric","","4","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"aec03fbe-fefe-4dfd-937e-634228cb08b9","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-05","Protein","Text","","5","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"474d4225-7fb6-4625-af49-8d98ded90707","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-06","Sugar","Text","","6","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"c89a5b88-26f0-444d-b047-5b6b7cb5c84d","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-07","Ketone","Text","","7","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"7d860acc-003d-4d74-b827-d7f78cb1f5f2","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-08","Bilirubin","Text","","8","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"41fd0262-04ef-4419-9e3d-998b109f3e4b","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-09","Blood","Text","","9","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"5662ce48-df43-405d-a91c-b5315ba23c1d","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-10","Pus Cells","Numeric","/HPF","10","TRUE","TRUE","Active","","","CONFIGURED"
"545e0f75-9422-4ee3-8d49-8bcde4942672","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-11","RBC","Numeric","/HPF","11","TRUE","TRUE","Active","","","CONFIGURED"
"efce8db0-69aa-471f-8abc-f5a5b717471b","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-12","Epithelial Cells","Numeric","/HPF","12","TRUE","TRUE","Active","","","CONFIGURED"
"d0692fa6-c7b0-4c52-980f-4e58d3e8c505","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-13","Casts","Text","","13","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"9af06eef-f544-4798-8cf2-5437aedeff3a","bbf4383c-b433-4073-85cc-b91766955275","CLP-0001","CLP-0001-14","Crystals","Text","","14","TRUE","TRUE","Active","","","REFERENCE_PENDING"
"2b3294c3-15f6-4d76-96bc-50caf87eaa03","5cafb5f2-d426-41bd-b6f1-db1a66bdb52a","CLP-0002","CLP-0002","Urine Color","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"f0a00bfb-be8a-44ed-a787-6f3080b7bb75","64a9c7d5-b14b-4e9a-a30c-a04134948948","CLP-0003","CLP-0003","Urine Appearance","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"e4ad7e49-e533-4223-ad67-cae444f22730","5cb802bb-85ca-4c29-89e6-f7df3f5a6849","CLP-0004","CLP-0004","Urine Specific Gravity","Numeric","ratio","1","TRUE","TRUE","Active","","","CONFIGURED"
"818d3ed7-9cab-4cd7-bf51-aad4b34ef4f0","e1c476b3-5099-40a4-8183-9d3f3de466ef","CLP-0005","CLP-0005","Urine pH","Numeric","pH","1","TRUE","TRUE","Active","","","CONFIGURED"
"2823e4b0-aa7f-4bc9-a2e7-4108c8c588e3","f4af06f9-dd9c-4718-a90b-c25cc4633fc5","CLP-0006","CLP-0006","Urine Protein, Dipstick","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"826fdf49-43d6-467f-813c-99179f3710c5","07251802-4576-41de-a230-1be181141609","CLP-0007","CLP-0007","Urine Glucose, Dipstick","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"be456884-7845-4cc8-833b-a3755be92230","c303b286-32b1-481d-8a4c-ee1eeeadb306","CLP-0008","CLP-0008","Urine Ketone","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"980b71c0-7855-424a-98b9-906e1c30d90d","360751c2-7cf2-40b4-99d4-3ed8443c75fd","CLP-0009","CLP-0009","Urine Blood/Hemoglobin","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"bfc25f62-3a01-4f00-9832-e123cf623336","2a61515f-a9d4-41bd-8729-fe33030a82a3","CLP-0010","CLP-0010","Urine Bilirubin","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"ab5a6dfa-0080-4bb4-8d7f-a10271039a2c","fd3a23ea-faec-42e0-889b-e12affff56f5","CLP-0011","CLP-0011","Urine Urobilinogen","Numeric","mg/dL","1","TRUE","TRUE","Active","","","CONFIGURED"
"d63de70d-4e64-4097-976a-eb6366641d4f","3411de27-4d59-4e21-9f6e-6f70a0f79832","CLP-0012","CLP-0012","Urine Nitrite","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"cdfaf725-2cff-4948-bea0-bdb7cc29733b","739ae3ca-41b8-4a46-9d76-1e74550aea93","CLP-0013","CLP-0013","Urine Leukocyte Esterase","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"621d04fe-b420-4798-a85a-d5b55e7ab70a","600a989a-244e-4b66-8c2d-b9df05872866","CLP-0014","CLP-0014","Urine RBC Microscopy","Numeric","/HPF","1","TRUE","TRUE","Active","","","CONFIGURED"
"21a4a343-7f14-4b9c-945b-5841966d8ed3","dff47fae-c5a5-4624-bc45-68bfc675739f","CLP-0015","CLP-0015","Urine WBC/Pus Cells","Numeric","/HPF","1","TRUE","TRUE","Active","","","CONFIGURED"
"4a1eb65b-9ac3-4e60-9d35-90cb4b3f4f4e","0b7bad61-6d2d-4b7a-a5f2-3fb7b6c43fe5","CLP-0016","CLP-0016","Urine Epithelial Cells","Numeric","/HPF","1","TRUE","TRUE","Active","","","CONFIGURED"
"4ea1df6a-c14c-4a96-84d8-87891cde6d27","aa3cad77-e0f9-4e7d-b4b0-e731d57e181d","CLP-0017","CLP-0017","Urine Casts","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"127a9b0f-b5bd-4f51-af34-aefb8e420077","4db58d97-44ee-4371-b744-9b74c34f5be3","CLP-0018","CLP-0018","Urine Crystals","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"a67befd7-4aec-4cd5-8c89-319492d00956","06cc6dfe-ee34-48b2-b5b3-42e8de73019b","CLP-0019","CLP-0019","Urine Bacteria","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"f72fe6f6-6b39-469d-b555-a359ff743814","55490efb-7c16-496b-99f2-8164630e4be7","CLP-0020","CLP-0020","Urine Yeast","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"2c6ba4d0-3a4a-4fa3-bf1c-8f68f4991a48","dc365e32-a6f5-4a15-a9ec-2b22ed230392","CLP-0022","CLP-0022","Stool Color","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"80606414-d100-47f1-900f-d28dff71fb5b","34f4a44a-c17d-454d-9912-0ccaa2b3fc86","CLP-0023","CLP-0023","Stool Consistency","Numeric","Descriptive","1","TRUE","TRUE","Active","","","CONFIGURED"
"b7ca9104-68f4-47e6-845a-e2ceabdacfc0","817b499b-5373-4df9-9ef3-ca6d23b9029e","CLP-0024","CLP-0024","Stool Mucus","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
"0559d9a0-0b37-4991-8583-a77e116c2173","fc0fb11f-2b22-406d-bc84-e5d2d915a0e9","CLP-0025","CLP-0025","Stool Occult Blood","Select","","1","TRUE","TRUE","Active","","[""Negative"",""Positive""]","REFERENCE_PENDING"
"69401788-6a73-4191-9994-59c12cf86b2a","97bffd48-0fb9-4bb2-a690-95a2ce572446","CLP-0026","CLP-0026","Fecal Occult Blood Test (FOBT)","Select","","1","TRUE","TRUE","Active","","[""Negative"",""Positive""]","REFERENCE_PENDING"
"2aac89ff-7a88-43ae-b509-a938cca5ef01","8af88261-b46f-40d2-9337-ab3018463d36","CLP-0027","CLP-0027","Fecal Immunochemical Test (FIT)","Numeric","µg Hb/g","1","TRUE","TRUE","Active","","","CONFIGURED"
"5bbee66f-e09e-4eab-9b1e-ad186dcac621","de23e8f4-2993-4157-9181-f65a101c4ee9","CLP-0028","CLP-0028","Stool Reducing Substance","Numeric","Qualitative","1","TRUE","TRUE","Active","","","CONFIGURED"
